region,year,min,nominal,max
DNK,2009,,,
DJI,2009,,,680.0
DOM,2009,2700.0,3500.0,4600.0
ECU,2009,1700.0,2600.0,5100.0
DEU,2009,,,
GHA,2009,16000.0,22000.0,28000.0
GRC,2009,,,
GTM,2009,1500.0,2100.0,3200.0
JAM,2009,1400.0,2000.0,3100.0
JPN,2009,,,
JOR,2009,,,
KAZ,2009,1600.0,1800.0,2000.0
MWI,2009,53000.0,57000.0,61000.0
MYS,2009,5000.0,5500.0,6000.0
MDV,2009,,,
MLI,2009,,,
NIC,2009,,640.0,840.0
NER,2009,1500.0,1900.0,2400.0
NGA,2009,70000.0,120000.0,200000.0
MKD,2009,,,
ROU,2009,700.0,870.0,1100.0
RUS,2009,,,
RWA,2009,8900.0,10000.0,12000.0
SAU,2009,,,
SUR,2009,,,
SWE,2009,,,
CHE,2009,,560.0,780.0
SYR,2009,,,
TJK,2009,810.0,980.0,1200.0
USA,2009,36000.0,43000.0,50000.0
URY,2009,,,
UZB,2009,3400.0,3500.0,3600.0
VEN,2009,6300.0,7800.0,9400.0
BHS,2010,,,
BHR,2010,,,
BGD,2010,,,
BRB,2010,,,
BDI,2010,3200.0,4200.0,5300.0
KHM,2010,1800.0,2000.0,2300.0
CMR,2010,30000.0,33000.0,37000.0
CAN,2010,,,
CPV,2010,,,
CZE,2010,,,
PRK,2010,,,
COD,2010,29000.0,37000.0,45000.0
DNK,2010,,,
GAB,2010,1800.0,2600.0,3400.0
GMB,2010,1500.0,2000.0,2700.0
GEO,2010,,,
DEU,2010,,,
IRL,2010,,,
ISR,2010,,,
ITA,2010,1800.0,4600.0,8500.0
JAM,2010,1400.0,1900.0,3000.0
LTU,2010,,,
LUX,2010,,,
MDG,2010,1500.0,2000.0,2500.0
MWI,2010,52000.0,56000.0,60000.0
MYS,2010,4900.0,5400.0,5900.0
NPL,2010,1900.0,2100.0,2300.0
NLD,2010,970.0,1000.0,1100.0
NZL,2010,,,
NIC,2010,,570.0,790.0
QAT,2010,,,
KOR,2010,,,
MDA,2010,1000.0,1400.0,1900.0
ROU,2010,690.0,850.0,1100.0
ESP,2010,3300.0,4500.0,5700.0
LKA,2010,,,
SDN,2010,3000.0,3600.0,4800.0
SUR,2010,,,
SWE,2010,,,
ARE,2010,,,
GBR,2010,,,
TZA,2010,89000.0,95000.0,100000.0
USA,2010,34000.0,41000.0,48000.0
AUS,2011,660.0,1000.0,1400.0
AUT,2011,,,
AZE,2011,510.0,740.0,1100.0
BHS,2011,,,
BGR,2011,,,
BFA,2011,3900.0,5100.0,6500.0
BDI,2011,3000.0,3900.0,5100.0
KHM,2011,1600.0,1800.0,2000.0
HRV,2011,,,
CUB,2011,1300.0,2300.0,3700.0
CYP,2011,,,
CZE,2011,,,
PRK,2011,,,
FJI,2011,,,
FIN,2011,,,
FRA,2011,4800.0,5800.0,7000.0
GAB,2011,1800.0,2600.0,3400.0
IND,2011,,,
IDN,2011,,,
IRN,2011,2500.0,4800.0,9200.0
IRL,2011,,,
LSO,2011,16000.0,18000.0,20000.0
LBR,2011,2400.0,3100.0,4000.0
LBY,2011,540.0,770.0,1000.0
LTU,2011,,,
LUX,2011,,,
MOZ,2011,99000.0,160000.0,240000.0
MMR,2011,13000.0,15000.0,17000.0
NAM,2011,8900.0,10000.0,12000.0
NPL,2011,1600.0,1800.0,1900.0
PHL,2011,4300.0,5200.0,6000.0
POL,2011,,,
PRT,2011,,,
QAT,2011,,,
ZAF,2011,360000.0,390000.0,420000.0
SSD,2011,13000.0,17000.0,22000.0
ESP,2011,3200.0,4300.0,5400.0
LKA,2011,,,
TKM,2011,,,
UGA,2011,81000.0,91000.0,110000.0
UKR,2011,12000.0,14000.0,17000.0
ARE,2011,,,
AGO,2012,22000.0,27000.0,32000.0
ARG,2012,4800.0,6100.0,7900.0
ARM,2012,,,
AUS,2012,650.0,1000.0,1500.0
BWA,2012,12000.0,13000.0,14000.0
BRA,2012,20000.0,44000.0,64000.0
BRN,2012,,,
BGR,2012,,,
COG,2012,4800.0,6600.0,8500.0
CRI,2012,570.0,790.0,1000.0
CIV,2012,18000.0,23000.0,28000.0
HRV,2012,,,
CUB,2012,1400.0,2400.0,3700.0
EST,2012,,,
SWZ,2012,12000.0,13000.0,14000.0
ETH,2012,12000.0,23000.0,40000.0
FJI,2012,,,
HND,2012,740.0,990.0,1300.0
HUN,2012,,,
ISL,2012,,,
IND,2012,,,
LVA,2012,,,520.0
LBN,2012,,,
LSO,2012,15000.0,17000.0,19000.0
LBR,2012,2300.0,3000.0,4000.0
MNG,2012,,,
MNE,2012,,,
MAR,2012,850.0,1100.0,1600.0
MOZ,2012,97000.0,150000.0,240000.0
PNG,2012,2400.0,2700.0,3000.0
PRY,2012,850.0,1200.0,1900.0
PER,2012,2900.0,3900.0,5000.0
PHL,2012,5000.0,6100.0,7000.0
SVK,2012,,,
SVN,2012,,,
SOM,2012,,550.0,690.0
ZAF,2012,330000.0,360000.0,390000.0
TTO,2012,,,
TUN,2012,,550.0,860.0
TUR,2012,,,
TKM,2012,,,
UGA,2012,72000.0,81000.0,99000.0
AFG,2013,,920.0,2700.0
ALB,2013,,,
DZA,2013,820.0,1500.0,2300.0
AGO,2013,22000.0,27000.0,33000.0
BTN,2013,,,
BOL,2013,870.0,1100.0,1400.0
BIH,2013,,,
BWA,2013,11000.0,12000.0,13000.0
COL,2013,8800.0,12000.0,16000.0
COM,2013,,,
COG,2013,4800.0,6800.0,9100.0
CRI,2013,590.0,820.0,1000.0
SLV,2013,1100.0,1400.0,1700.0
GNQ,2013,3000.0,4400.0,6100.0
ERI,2013,,560.0,910.0
EST,2013,,,
GNB,2013,2200.0,2700.0,3100.0
GUY,2013,,,530.0
HTI,2013,6500.0,7800.0,9400.0
HND,2013,770.0,1000.0,1400.0
KWT,2013,,,
KGZ,2013,930.0,930.0,930.0
LAO,2013,870.0,980.0,1100.0
LVA,2013,,,520.0
MRT,2013,,,
MUS,2013,,630.0,810.0
MEX,2013,,,
MNG,2013,,,
MNE,2013,,,
OMN,2013,,,
PAK,2013,15000.0,17000.0,18000.0
PAN,2013,,,
PNG,2013,2500.0,2800.0,3200.0
SRB,2013,,,
SLE,2013,4900.0,5800.0,6800.0
SGP,2013,,,
SVK,2013,,,
TLS,2013,,,
TGO,2013,4700.0,5900.0,7600.0
TTO,2013,,,
TUN,2013,,570.0,860.0
YEM,2013,510.0,930.0,1500.0
ZMB,2013,51000.0,60000.0,72000.0
ZWE,2013,39000.0,55000.0,75000.0
AFG,2014,,1000.0,3200.0
BEL,2014,,,
BLZ,2014,,,
BEN,2014,2100.0,4300.0,8500.0
BTN,2014,,,
TCD,2014,4300.0,6100.0,7900.0
CHL,2014,3900.0,4700.0,5600.0
CHN,2014,,,
COL,2014,8600.0,12000.0,16000.0
DOM,2014,2200.0,2900.0,3900.0
ECU,2014,1700.0,2700.0,5000.0
EGY,2014,1400.0,2100.0,2800.0
SLV,2014,1000.0,1200.0,1600.0
GNQ,2014,2800.0,4300.0,6300.0
GRC,2014,,,
GTM,2014,890.0,1400.0,2000.0
GIN,2014,4400.0,5800.0,7600.0
GNB,2014,2100.0,2500.0,2900.0
JOR,2014,,,
KAZ,2014,2600.0,2800.0,3200.0
KEN,2014,39000.0,60000.0,93000.0
KWT,2014,,,
MLI,2014,,,
MLT,2014,,,
MRT,2014,,,
MUS,2014,,620.0,810.0
NGA,2014,62000.0,100000.0,180000.0
MKD,2014,,,
NOR,2014,,,
OMN,2014,,,
RWA,2014,5300.0,6800.0,8200.0
SAU,2014,,,
SEN,2014,1400.0,1700.0,2200.0
SRB,2014,,,
SYR,2014,,,
TJK,2014,1100.0,1300.0,1700.0
THA,2014,9800.0,11000.0,12000.0
TLS,2014,,,
UZB,2014,4100.0,4400.0,4700.0
VEN,2014,4400.0,6300.0,8000.0
VNM,2014,9600.0,11000.0,12000.0
YEM,2014,,960.0,1600.0
ZMB,2014,51000.0,60000.0,72000.0
BGD,2015,,,
BRB,2015,,,
BLR,2015,1700.0,2300.0,3200.0
BEL,2015,,,
CAN,2015,,,
CPV,2015,,,
CAF,2015,4300.0,6400.0,9200.0
TCD,2015,4200.0,6000.0,8000.0
DNK,2015,,,
DJI,2015,,,
DOM,2015,2100.0,2900.0,3900.0
ECU,2015,1700.0,2700.0,5000.0
GEO,2015,,,
DEU,2015,,,
GHA,2015,13000.0,21000.0,32000.0
GRC,2015,,,
ITA,2015,900.0,3300.0,7600.0
JAM,2015,1200.0,1800.0,2900.0
JPN,2015,,,
JOR,2015,,,
MWI,2015,38000.0,42000.0,46000.0
MYS,2015,4700.0,5200.0,5700.0
MDV,2015,,,
MLI,2015,,,
NZL,2015,,,
NIC,2015,,,660.0
NER,2015,1100.0,1400.0,1900.0
NGA,2015,61000.0,100000.0,170000.0
MKD,2015,,,
MDA,2015,690.0,940.0,1300.0
ROU,2015,630.0,810.0,1100.0
RUS,2015,,,
RWA,2015,4900.0,6400.0,7800.0
SUR,2015,,,
SWE,2015,,,
CHE,2015,,,670.0
SYR,2015,,,
USA,2015,33000.0,39000.0,46000.0
URY,2015,,,
UZB,2015,4200.0,4500.0,4800.0
VEN,2015,4300.0,6000.0,7800.0
AZE,2016,,660.0,950.0
BHS,2016,,,
BHR,2016,,,
BGD,2016,,,
BDI,2016,1600.0,2500.0,3600.0
KHM,2016,1100.0,1200.0,1300.0
CMR,2016,19000.0,22000.0,25000.0
CAN,2016,,,
CZE,2016,,,
PRK,2016,,,
COD,2016,20000.0,28000.0,37000.0
DNK,2016,,,
FRA,2016,5200.0,6400.0,7700.0
GAB,2016,1000.0,1900.0,3000.0
GMB,2016,1600.0,2300.0,3200.0
GEO,2016,,,
DEU,2016,,,
IRN,2016,1400.0,4300.0,11000.0
IRL,2016,,,
ISR,2016,,,
ITA,2016,890.0,3100.0,7500.0
LTU,2016,,,
LUX,2016,,,
MDG,2016,3800.0,4800.0,6200.0
MWI,2016,36000.0,40000.0,45000.0
NPL,2016,910.0,1000.0,1100.0
NLD,2016,,550.0,610.0
NZL,2016,,,
NIC,2016,,,660.0
PRT,2016,,,
QAT,2016,,,
KOR,2016,,,
MDA,2016,630.0,870.0,1200.0
ESP,2016,2500.0,3400.0,4400.0
LKA,2016,,,
SDN,2016,2600.0,3500.0,4600.0
SUR,2016,,,
ARE,2016,,,
GBR,2016,,,
TZA,2016,81000.0,89000.0,98000.0
USA,2016,32000.0,39000.0,45000.0
ARM,2017,,,
AUS,2017,520.0,930.0,1500.0
AUT,2017,,,
AZE,2017,,640.0,940.0
BHS,2017,,,
BRN,2017,,,
BGR,2017,,,
BFA,2017,2000.0,2800.0,4100.0
BDI,2017,1500.0,2200.0,3300.0
HRV,2017,,,
CUB,2017,1100.0,1900.0,3100.0
CYP,2017,,,
CZE,2017,,,
FJI,2017,,,
FIN,2017,,,
FRA,2017,,,
GAB,2017,940.0,1800.0,2900.0
ISL,2017,,,
IND,2017,,,
IDN,2017,,,
IRN,2017,1300.0,4200.0,12000.0
LSO,2017,10000.0,12000.0,14000.0
LBR,2017,1800.0,2500.0,3700.0
LBY,2017,,500.0,670.0
LTU,2017,,,
MOZ,2017,89000.0,140000.0,220000.0
MMR,2017,10000.0,12000.0,13000.0
NAM,2017,6500.0,7600.0,9000.0
NPL,2017,820.0,920.0,1000.0
PER,2017,2700.0,3700.0,5000.0
PHL,2017,10000.0,13000.0,15000.0
POL,2017,,,
PRT,2017,,,
QAT,2017,,,
SOM,2017,,,560.0
ZAF,2017,220000.0,240000.0,270000.0
SSD,2017,12000.0,18000.0,24000.0
ESP,2017,2200.0,3000.0,4000.0
TKM,2017,,,
UGA,2017,51000.0,62000.0,78000.0
UKR,2017,11000.0,13000.0,16000.0
ARE,2017,,,
DZA,2018,,2000.0,3600.0
AGO,2018,20000.0,27000.0,36000.0
GRC,2008,,,
HTI,2008,8000.0,9100.0,10000.0
HUN,2008,,,
ITA,2008,2400.0,5300.0,9100.0
JPN,2008,,,
LVA,2008,,,540.0
LSO,2008,20000.0,22000.0,24000.0
MDG,2008,1000.0,1400.0,1800.0
MYS,2008,5000.0,5500.0,6100.0
MNG,2008,,,
MAR,2008,990.0,1300.0,1800.0
NIC,2008,540.0,700.0,910.0
NGA,2008,71000.0,120000.0,200000.0
PAN,2008,,,
PRY,2008,850.0,1200.0,2000.0
MDA,2008,1100.0,1500.0,2100.0
RUS,2008,,,
SVK,2008,,,
SOM,2008,840.0,1100.0,1300.0
SDN,2008,3300.0,4000.0,5100.0
SWE,2008,,,
TTO,2008,,590.0,700.0
TUR,2008,,,
USA,2008,37000.0,45000.0,52000.0
UZB,2008,3100.0,3200.0,3400.0
ZWE,2008,54000.0,76000.0,100000.0
ALB,2009,,,
AZE,2009,580.0,820.0,1200.0
BHR,2009,,,
BTN,2009,,,
BIH,2009,,,
BFA,2009,4400.0,5700.0,7200.0
KHM,2009,2100.0,2400.0,2600.0
CHN,2009,,,
COM,2009,,,
CZE,2009,,,
COD,2009,32000.0,39000.0,47000.0
EGY,2009,570.0,790.0,1200.0
GNQ,2009,2900.0,3600.0,4400.0
FRA,2009,4800.0,5800.0,7000.0
GMB,2009,1500.0,2000.0,2700.0
GNB,2009,2600.0,3000.0,3400.0
HTI,2009,7900.0,9000.0,10000.0
IDN,2009,,,
IRL,2009,,,
ITA,2009,2000.0,5000.0,8800.0
KEN,2009,51000.0,78000.0,120000.0
KGZ,2009,740.0,740.0,740.0
LTU,2009,,,
MDG,2009,1300.0,1700.0,2100.0
MLT,2009,,,
MUS,2009,750.0,970.0,1200.0
MNG,2009,,,
NAM,2009,9800.0,11000.0,12000.0
NLD,2009,1000.0,1100.0,1100.0
OMN,2009,,,
PAN,2009,,,
POL,2009,,,
QAT,2009,,,
MDA,2009,1100.0,1500.0,2000.0
SEN,2009,2100.0,2500.0,3000.0
SLE,2009,5200.0,6000.0,7000.0
ESP,2009,3400.0,4600.0,5800.0
SDN,2009,3200.0,3900.0,4900.0
TLS,2009,,,
TTO,2009,,520.0,630.0
UKR,2009,13000.0,16000.0,18000.0
GBR,2009,,,
YEM,2009,540.0,830.0,1200.0
ZWE,2009,52000.0,74000.0,100000.0
AUS,2010,660.0,1000.0,1400.0
AZE,2010,540.0,770.0,1100.0
BLR,2010,1500.0,1900.0,2300.0
BLZ,2010,,,
BRN,2010,,,
BFA,2010,4000.0,5300.0,6800.0
TCD,2010,5500.0,7400.0,9200.0
CHN,2010,,,
CIV,2010,22000.0,27000.0,33000.0
CUB,2010,1300.0,2300.0,3500.0
DOM,2010,2500.0,3300.0,4300.0
EGY,2010,680.0,950.0,1400.0
FJI,2010,,,
FRA,2010,4500.0,5500.0,6600.0
GHA,2010,16000.0,23000.0,31000.0
GTM,2010,1300.0,1900.0,2900.0
ISL,2010,,,
IDN,2010,,,
JOR,2010,,,
KEN,2010,48000.0,75000.0,120000.0
LBN,2010,,,
LBR,2010,2600.0,3300.0,4200.0
MDV,2010,,,
MLT,2010,,,
MOZ,2010,100000.0,160000.0,250000.0
NAM,2010,9300.0,11000.0,12000.0
NER,2010,1000.0,1300.0,1800.0
MKD,2010,,,
PER,2010,2900.0,3900.0,5000.0
POL,2010,,,
RWA,2010,8300.0,9900.0,11000.0
SEN,2010,1900.0,2300.0,2800.0
SVN,2010,,,
ZAF,2010,390000.0,420000.0,450000.0
CHE,2010,,560.0,780.0
TJK,2010,950.0,1100.0,1300.0
TKM,2010,,,
UKR,2010,12000.0,15000.0,17000.0
URY,2010,,,
VEN,2010,5900.0,7400.0,9100.0
YEM,2010,530.0,830.0,1200.0
DZA,2011,710.0,1300.0,1900.0
ARG,2011,4700.0,6000.0,7900.0
BGD,2011,,,
BLR,2011,1500.0,2000.0,2500.0
BOL,2011,870.0,1100.0,1400.0
BWA,2011,13000.0,14000.0,15000.0
BRN,2011,,,
CMR,2011,29000.0,32000.0,35000.0
CPV,2011,,,
COG,2011,4800.0,6400.0,8100.0
CIV,2011,20000.0,25000.0,31000.0
DNK,2011,,,
DOM,2011,2400.0,3100.0,4000.0
ERI,2011,,710.0,1100.0
SWZ,2011,12000.0,13000.0,14000.0
GEO,2011,,,
GHA,2011,15000.0,23000.0,31000.0
HND,2011,690.0,940.0,1300.0
ISL,2011,,,
ISR,2011,,,
JAM,2011,1300.0,1900.0,2900.0
LAO,2011,920.0,1000.0,1100.0
LBN,2011,,,
MWI,2011,48000.0,52000.0,56000.0
MDV,2011,,,
MEX,2011,,,
MNE,2011,,,
NZL,2011,,,
NER,2011,1100.0,1400.0,1900.0
PNG,2011,2300.0,2600.0,2900.0
PER,2011,2900.0,3900.0,5000.0
KOR,2011,,,
ROU,2011,670.0,840.0,1100.0
SGP,2011,,,510.0
SVN,2011,,,
SUR,2011,,,
CHE,2011,,540.0,770.0
TGO,2011,5300.0,6500.0,8400.0
TUN,2011,,520.0,820.0
TZA,2011,88000.0,95000.0,100000.0
URY,2011,,,
AFG,2012,,840.0,2300.0
DZA,2012,780.0,1400.0,2100.0
AUT,2012,,,
BHS,2012,,,
BEN,2012,2200.0,4500.0,9000.0
BOL,2012,860.0,1100.0,1400.0
BDI,2012,2700.0,3700.0,4800.0
CMR,2012,27000.0,29000.0,32000.0
CHL,2012,3400.0,4100.0,4900.0
COL,2012,8800.0,12000.0,16000.0
CYP,2012,,,
PRK,2012,,,
SLV,2012,1200.0,1500.0,1800.0
ERI,2012,,620.0,980.0
FIN,2012,,,
GAB,2012,1700.0,2500.0,3400.0
GEO,2012,,,
GIN,2012,5300.0,6700.0,8400.0
GUY,2012,,,540.0
IRN,2012,2200.0,4700.0,9600.0
ISR,2012,,,
KAZ,2012,2200.0,2400.0,2600.0
KWT,2012,,,
LAO,2012,890.0,990.0,1100.0
LBY,2012,520.0,740.0,980.0
LUX,2012,,,
MRT,2012,,,
MEX,2012,,,
MMR,2012,13000.0,15000.0,16000.0
NPL,2012,1400.0,1600.0,1700.0
NZL,2012,,,
NOR,2012,,,
PAK,2012,14000.0,16000.0,17000.0
PRT,2012,,,
KOR,2012,,,
SRB,2012,,,
SGP,2012,,,
SSD,2012,13000.0,17000.0,22000.0
LKA,2012,,,
THA,2012,12000.0,13000.0,14000.0
TGO,2012,5000.0,6100.0,7800.0
ARE,2012,,,
TZA,2012,88000.0,94000.0,100000.0
VNM,2012,12000.0,13000.0,14000.0
ZMB,2012,51000.0,60000.0,72000.0
ARM,2013,,,
AUT,2013,,,
BEL,2013,,,
BEN,2013,2200.0,4500.0,9000.0
BRA,2013,22000.0,47000.0,69000.0
BGR,2013,,,
CAF,2013,5800.0,7800.0,10000.0
CHL,2013,3600.0,4400.0,5300.0
HRV,2013,,,
CYP,2013,,,
DJI,2013,,,
ECU,2013,1700.0,2700.0,5000.0
ETH,2013,11000.0,20000.0,35000.0
FIN,2013,,,
GRC,2013,,,
GIN,2013,4300.0,5700.0,7500.0
HUN,2013,,,
IND,2013,,,
JPN,2013,,,
KAZ,2013,2400.0,2600.0,2900.0
LSO,2013,14000.0,16000.0,18000.0
LBY,2013,,700.0,930.0
MYS,2013,4900.0,5400.0,5900.0
MLI,2013,,,
MAR,2013,820.0,1100.0,1500.0
MMR,2013,13000.0,14000.0,16000.0
NGA,2013,65000.0,110000.0,190000.0
NOR,2013,,,
PRY,2013,850.0,1200.0,1900.0
PHL,2013,6100.0,7400.0,8600.0
RUS,2013,,,
SAU,2013,,,
SOM,2013,,,630.0
SSD,2013,13000.0,18000.0,23000.0
SWE,2013,,,
SYR,2013,,,
THA,2013,11000.0,12000.0,13000.0
TUR,2013,,,
UGA,2013,68000.0,78000.0,96000.0
UZB,2013,4100.0,4300.0,4600.0
VNM,2013,11000.0,12000.0,13000.0
ALB,2014,,,
AGO,2014,20000.0,26000.0,32000.0
ARM,2014,,,
BHR,2014,,,
BRB,2014,,,
BIH,2014,,,
BRA,2014,23000.0,48000.0,71000.0
CAN,2014,,,
CAF,2014,5000.0,7100.0,9700.0
COM,2014,,,
CRI,2014,610.0,840.0,1100.0
COD,2014,23000.0,31000.0,40000.0
DJI,2014,,,
EST,2014,,,
ETH,2014,10000.0,19000.0,34000.0
GMB,2014,1600.0,2200.0,3000.0
DEU,2014,,,
HTI,2014,6200.0,7500.0,9200.0
HUN,2014,,,
ITA,2014,940.0,3500.0,7800.0
JPN,2014,,,
KGZ,2014,960.0,960.0,960.0
LVA,2014,,,510.0
MDG,2014,3200.0,3800.0,4800.0
MYS,2014,4800.0,5300.0,5800.0
MNG,2014,,,
MAR,2014,800.0,1100.0,1500.0
NLD,2014,660.0,720.0,800.0
NIC,2014,,,690.0
PAN,2014,,,
PRY,2014,830.0,1200.0,1900.0
MDA,2014,740.0,1000.0,1400.0
RUS,2014,,,
SLE,2014,4700.0,5700.0,6700.0
SVK,2014,,,
SDN,2014,2700.0,3600.0,4600.0
SWE,2014,,,
TTO,2014,,,
TUR,2014,,,
GBR,2014,,,
USA,2014,33000.0,39000.0,46000.0
ZWE,2014,37000.0,52000.0,72000.0
ALB,2015,,,
AZE,2015,,690.0,990.0
BHR,2015,,,
BLZ,2015,,,
BTN,2015,,,
BFA,2015,2300.0,3300.0,4800.0
KHM,2015,1100.0,1200.0,1400.0
CHN,2015,,,
COM,2015,,,
CUB,2015,1300.0,2200.0,3500.0
CZE,2015,,,
COD,2015,21000.0,29000.0,38000.0
EGY,2015,1800.0,2500.0,3300.0
GNQ,2015,3000.0,4600.0,6800.0
FRA,2015,5300.0,6500.0,7700.0
GMB,2015,1600.0,2200.0,3000.0
GTM,2015,890.0,1300.0,1900.0
GNB,2015,2100.0,2500.0,2900.0
HTI,2015,5800.0,7200.0,8900.0
IDN,2015,,,
IRL,2015,,,
KEN,2015,35000.0,54000.0,83000.0
KGZ,2015,970.0,970.0,970.0
LBR,2015,2000.0,2700.0,3800.0
LTU,2015,,,
MDG,2015,3500.0,4400.0,5500.0
MLT,2015,,,
MUS,2015,,620.0,830.0
NAM,2015,6900.0,8200.0,9400.0
NLD,2015,590.0,640.0,700.0
OMN,2015,,,
PAN,2015,,,
POL,2015,,,
QAT,2015,,,
SEN,2015,1200.0,1600.0,2100.0
SLE,2015,4500.0,5600.0,6600.0
ESP,2015,2600.0,3600.0,4700.0
SDN,2015,2700.0,3500.0,4600.0
TJK,2015,1200.0,1400.0,1800.0
TLS,2015,,,
UKR,2015,12000.0,14000.0,16000.0
GBR,2015,,,
YEM,2015,,970.0,1800.0
ZWE,2015,35000.0,50000.0,68000.0
ARG,2016,4400.0,5900.0,8200.0
AUS,2016,560.0,980.0,1500.0
BLR,2016,1600.0,2200.0,3200.0
BLZ,2016,,,
BRN,2016,,,
BFA,2016,2100.0,3100.0,4400.0
CPV,2016,,,
TCD,2016,3800.0,5700.0,7600.0
CIV,2016,13000.0,17000.0,22000.0
CUB,2016,1200.0,2100.0,3400.0
DOM,2016,2000.0,2900.0,3800.0
EGY,2016,2100.0,3000.0,4000.0
SWZ,2016,7300.0,8500.0,9500.0
FJI,2016,,,
GHA,2016,12000.0,20000.0,33000.0
GTM,2016,870.0,1300.0,1900.0
ISL,2016,,,
IDN,2016,,,
JAM,2016,1200.0,1700.0,2900.0
JOR,2016,,,
LBN,2016,,,
LBR,2016,1900.0,2600.0,3800.0
MDV,2016,,,
MLT,2016,,,
MNE,2016,,,
MOZ,2016,92000.0,150000.0,230000.0
NAM,2016,6600.0,7800.0,8900.0
NER,2016,890.0,1100.0,1700.0
MKD,2016,,,
PER,2016,2900.0,3800.0,5100.0
POL,2016,,,
ROU,2016,630.0,810.0,1100.0
RWA,2016,4700.0,6200.0,7700.0
SEN,2016,1200.0,1500.0,2000.0
SVN,2016,,,
ZAF,2016,240000.0,260000.0,290000.0
CHE,2016,,,620.0
TJK,2016,1200.0,1400.0,1800.0
TUN,2016,,610.0,970.0
TKM,2016,,,
UKR,2016,11000.0,14000.0,16000.0
URY,2016,,,
VEN,2016,4100.0,5700.0,7600.0
DZA,2017,510.0,1900.0,3300.0
ARG,2017,4400.0,6100.0,8200.0
BGD,2017,,,
BLR,2017,1500.0,2100.0,3100.0
BOL,2017,730.0,980.0,1300.0
BWA,2017,9000.0,10000.0,12000.0
CMR,2017,17000.0,20000.0,23000.0
CPV,2017,,,
COG,2017,4600.0,7600.0,13000.0
CIV,2017,12000.0,16000.0,21000.0
PRK,2017,,,
DNK,2017,,,
ERI,2017,,,750.0
SWZ,2017,5900.0,7000.0,8100.0
GEO,2017,,,
GHA,2017,11000.0,20000.0,34000.0
GUY,2017,,,
HND,2017,800.0,1100.0,1600.0
ISR,2017,,,
JAM,2017,1200.0,1700.0,2800.0
LAO,2017,740.0,830.0,910.0
LBN,2017,,,
LUX,2017,,,
MWI,2017,33000.0,37000.0,42000.0
MEX,2017,,,
MNE,2017,,,
NZL,2017,,,
NER,2017,1000.0,1300.0,1900.0
PAK,2017,19000.0,21000.0,22000.0
PNG,2017,2900.0,3300.0,3800.0
KOR,2017,,,
ROU,2017,620.0,800.0,1000.0
SGP,2017,,,
SVN,2017,,,
LKA,2017,,,
SUR,2017,,,
TGO,2017,3800.0,5100.0,7100.0
TUN,2017,,620.0,1000.0
TZA,2017,77000.0,85000.0,95000.0
URY,2017,,,
ZMB,2017,47000.0,55000.0,67000.0
AFG,2018,,1400.0,5100.0
IND,2008,,,
IDN,2008,,,
IRN,2008,3400.0,5100.0,7600.0
IRL,2008,,,
LBR,2008,2800.0,3500.0,4300.0
LBY,2008,520.0,740.0,980.0
LTU,2008,,,
LUX,2008,,,
MOZ,2008,96000.0,150000.0,240000.0
MMR,2008,16000.0,18000.0,20000.0
NAM,2008,10000.0,11000.0,12000.0
NPL,2008,2400.0,2600.0,2900.0
NLD,2008,1000.0,1100.0,1200.0
PHL,2008,2000.0,2400.0,2700.0
POL,2008,,,
PRT,2008,,,
QAT,2008,,,
ZAF,2008,450000.0,480000.0,510000.0
SSD,2008,12000.0,15000.0,20000.0
ESP,2008,3500.0,4700.0,5900.0
LKA,2008,,,
UGA,2008,88000.0,98000.0,110000.0
UKR,2008,14000.0,17000.0,20000.0
ARE,2008,,,
GBR,2008,,,
AGO,2009,22000.0,26000.0,31000.0
ARG,2009,5000.0,6100.0,7900.0
ARM,2009,,,
AUS,2009,670.0,970.0,1400.0
BWA,2009,14000.0,15000.0,16000.0
BRA,2009,19000.0,42000.0,61000.0
BRN,2009,,,
BGR,2009,,,
CRI,2009,510.0,700.0,900.0
CIV,2009,23000.0,28000.0,34000.0
HRV,2009,,,
CUB,2009,1200.0,2100.0,3300.0
EST,2009,,,
SWZ,2009,13000.0,14000.0,15000.0
ETH,2009,16000.0,30000.0,52000.0
FJI,2009,,,
FIN,2009,,,
HND,2009,630.0,860.0,1200.0
HUN,2009,,,
ISL,2009,,,
IND,2009,,,
LVA,2009,,,540.0
LBN,2009,,,
LSO,2009,19000.0,21000.0,23000.0
LBR,2009,2800.0,3400.0,4300.0
MNE,2009,,,
MAR,2009,950.0,1300.0,1700.0
MOZ,2009,97000.0,150000.0,240000.0
MMR,2009,15000.0,17000.0,19000.0
PNG,2009,2200.0,2500.0,2800.0
PRY,2009,910.0,1300.0,2100.0
PER,2009,2900.0,4000.0,5000.0
PHL,2009,3100.0,3700.0,4200.0
SVK,2009,,,
SVN,2009,,,
SOM,2009,710.0,880.0,1100.0
ZAF,2009,420000.0,450000.0,480000.0
TUN,2009,,,690.0
TUR,2009,,,
TKM,2009,,,
UGA,2009,88000.0,97000.0,110000.0
AFG,2010,,700.0,1800.0
ALB,2010,,,
DZA,2010,690.0,1200.0,1700.0
AGO,2010,22000.0,26000.0,31000.0
ARG,2010,4600.0,5700.0,7500.0
BTN,2010,,,
BOL,2010,820.0,1100.0,1400.0
BIH,2010,,,
BWA,2010,14000.0,14000.0,15000.0
COL,2010,8700.0,12000.0,15000.0
COM,2010,,,
